query,rank,song,artist,text,score,relevance
Resilience,1,Americon,Slayer,"With our callous minds we infect  
Other ways of life no regrets  
Like a masochist we instigate  
While the rest of the world must tolerate  
  
Americon, it's all about the mother fucking oil  
Regardless of the flag upon it's soil  
In a blood bath we pad our fucking greed  
This precious hunt may take maintain liberty  
  
Americon, so here we live in a land of deceit  
That imprison the minds of the weak  
No immunity for swaying the odds  
From this resistant strain Americon  
  
Americon, some feel the need to play God  
No immunity for swaying the odds  
From this resilient plague Americon  
  
With our poison minds we infest  
Other ways of life we ingest  
In a blood bath we steal you dignity  
This precious hunt it may take liberty  
  
Americon

",5.249100208282471,
Resilience,2,Lochness,Judas Priest,"Grey mist drifts upon the water  
The mirrored surface moves  
Awakened of this presence  
Dispelling legends proof  
  
A beastly head of onyx  
With eyes set coals of fire  
It's leathered hide glides glistening  
Ascends the heathered briar  
  
This legend lives through centuries  
Evoking history's memories  
Prevailing in eternities  
On and on and on  
  
Loch Ness confess  
Your terror of the deep  
Loch Ness distress  
Malingers what you keep  
Loch Ness protects monstrosity  
Loch Ness confess to me  
  
Somehow it heeds the piper  
From battlements that call  
From side to side it ponders  
In passion in the skirl  
  
This highland lair of mystery  
Retains a lost world empathy  
Resilient to discovery  
On and on and on  
  
This legend lives through centuries  
Evoking history's memories  
Prevailing in eternity  
Your secret lies safe with me  
  
This creature's peril from decease  
Implores to mankind for release  
A legacy to rest in peace  
On and on and on

",5.196800231933594,
Resilience,3,War,Judas Priest,"We come in all the glory now  
No prayers suffice such evil foe  
Black wings, the storm is gathering  
And time will say  
We know the power of heresy  
Is on it's way  
  
[Chorus]  
Gods of war  
Heed their warning  
Gods of war  
They are coming now  
  
No man can quell the suffering  
The hell and all the grief it brings  
Our life is almost over now  
there's nothing more  
We feel the pain is everywhere  
It comes and roars  
  
[Chorus]  
Gods of war  
Judge and jury  
Gods of war  
Pain and fury now  
  
We must hold this threat  
From such panic yet  
There will come a time  
When we'll be saved  
Our resilient heart  
To confound defeat yeah!  
  
Out of purgatory  
Unto victory  
We shall overcome  
The war they staged  
Through unyielding power  
In the darkest hour  
They will retreat  
  
[Chorus]  
Gods of war  
Devastation  
Gods of war  
End creation now!

",5.196799278259277,
Resilience,4,New Skin,Incubus,"At first I see an open wound  
infected and disastrous  
It breathes chaotic catastrophe  
it cries to be renewed  
Its tears are the color of anger,  
they dry to form a scab  
To the touch, its stiff and resilient,  
underneath, the new skin breathes  
As outwardly cliche as it may seem,  
yes, something under the surface says,  
""C'est la vie""  
It is a circle, there is a plan  
dead skin will atrophy itself to start again  
Look closely at the open wound  
see past what covers the surface  
Underneath chaotic catastrophe,  
creation takes stage.  
Its all been saved  
with exception for the right parts  
When will we be new skin?  
Its all been seen with exception for what could be  
When will we be new skin?  
Fallacious cognitions  
spewed from televisions  
do mold our decisions.  
So stop and take a look,  
and you'll see what I see now  

",5.196798324584961,
Resilience,5,When You Believe,Regine Velasquez,"[ feat. Lani misalucha recorded by regine velasquez for kris aquino's album ]  
  
Many nights we've prayed  
With no proof anyone could hear  
In our hearts a hopeful song  
We barely understood  
  
Now we are not afraid  
Although we know there's much to fear  
We were moving mountains long  
Before we knew we could oh yes  
  
There can be miracles, when you believe  
Though hope is frail, it's hard to kill  
Who knows what miracles you can achieve  
When you believe, somehow you will  
You will when you believe oh yeah  
  
In this time of fear  
When prayers so often prove in vain  
Hope seems like the summer birds  
So swiftly flown away  
  
Yet now I'm standing here  
My heart's so full I can't explain  
Seeking faith and speaking words  
I never thought I'd say  
  
There can be miracles, when you believe When you believe  
Though hope is frail, it's hard to kill  
Who knows what miracles you can achieve You can achieve  
When you believe, somehow you will  
You will when you believe  
  
They don't always happen when you ask  
And it's easy to give in to your fears oh  
But when your blinded by your pain  
Can't see your way straight through the rain  
A small but still, resilient voice  
Says love is very near Yeah Yeah  
  
There can be miracles miracles  
When you believe lord when you believe oh ho  
Through hope is frail through hope is frail  
It's hard to kill it's hard to kill oh oh  
Who knows what miracles you can achieve  
When you believe ooh ooh  
Somehow you will  
Somehow you will  
You will when you believe  
  
You will when you believe  
Just believe Just believe oh yeah  
You will when you believe

",4.520899772644043,
Resilience,6,Hard,Rihanna,"Yeah, yeah, yeah (Yeah, yeah, yeah)  
Yeah, yeah, yeah (Ah yeah, yeah, yeah)  
Ah yeah, yeah, yeah (Ah yeah, yeah, yeah)  
Ah yeah, ah yeah, ah yeah, yeah  
Ah yeah, ah yeah, ah yeah, yeah  
  
They can say whatever, I'ma do whatever  
No pain is forever, yup, you know this  
Tougher than a lion, ain't no need in tryin'  
I live where the sky ends, yup, you know this  
Never lyin', truth teller  
That Rihanna reign, just won't let up  
All black on, blacked out shades  
blacked out Maybach  
I'ma rock this shit like fashion, as in  
Goin' til they say stop  
And my runway never looked so clear  
But the hottest bitch in heels right here  
No fear, and while you getting your cry on, I'm getting my fly on  
Sincere, I see you aiming at my pedestal,  
I betta let ya' know  
  
That I, I, I, I'm so hard (So hard) ah yeah, yeah, yeah,  
I'm so hard, (Too hard) that I, I, I,  
I'm so hard,(So hard) ah yeah, yeah, yeah,  
I'm so hard (Too hard) that I, I, I,  
I'm so hard (So hard) ah, yeah, yeah, yeah,  
I'm so hard (Too hard)  
So hard, so hard, so hard, so hard  
  
Ah yeah, yeah, yeah that Rihanna reign just won't let up  
Ah yeah, yeah, yeah that Rihanna reign just won't let up  
Ah yeah, yeah, yeah that Rihanna reign just won't let up  
So hard, so hard, so hard, so hard  
  
All up on it, know you wanna clone it  
Ain't like me, that chick too phony  
Ride this beat, beat, beat like a pony  
Meet me at the top (Top, top) Gettin' loaded  
Who think they test me now  
Run through your town, I shut it down  
Brilliant, resilient  
Fan mail from 27 million  
And I want it all  
It's gonna take more than that, hope that ain't all you got  
I need it all  
The money, the fame, the cars, the clothes  
I can't just let you run up on me like that (All on me like that) yeah  
I see you aiming at my pedestal  
So I think I gotta let ya' know  
  
That I, I, I, I'm so hard (So hard) ah yeah, yeah, yeah,  
I'm so hard, (Too hard) that I, I, I,  
I'm so hard,(So hard) ah yeah, yeah, yeah,  
I'm so hard (Too hard) that I, I, I,  
I'm so hard (So hard) ah, yeah, yeah, yeah,  
I'm so hard (Too hard)  
So hard, so hard, so hard, so hard  
  
Go hard or go home  
Back to your residence  
Soon the red dogs will give the block back to the presidents  
I used to run my own block like Obama did  
You ain't gotta believe me, go ask my momma then  
You couldn't even come in my room, it smelled like a kilo  
Looked like me and two of my boys playing casino  
Trying to sell they peeping my bag they can't afford it  
Tell 'em to give me back my swag, they tryin' to clone me  
See my Louis tux, Louis flag, Louis frames, Louis belt  
What that make me, Louis Mane?  
I'm in an all white party wearin' all black  
With my new black watch call it the heart attack  
Cardiac arrest, cardiac a wrist  
Yeah, they say they're hard  
They ain't hard as this  
Hard! The one word describes me, if I wasn't doin' this  
You know where I be, too hard  
  
Where dem girls talkin' trash, where dem girls talkin' trash  
Where they at, where they at, where they at?  
Where dem bloggers at, where dem bloggers at  
Where they at, where they at, where they at?  
Where your lighters at, where your lighters at  
Where they at, where they at, where they at?  
So hard, so hard, so hard, so hard  
  
That I, I, I, I'm so hard yeah, yeah, yeah,  
I'm so hard, that I, I, I,  
I'm so hard,(So hard) yeah, yeah, yeah,  
I'm so hard (Too hard)  
So hard, so hard,(So hard) so hard, so hard (Too hard)  
That I, I, I

",3.3566999435424805,
New beginnings,1,New Beginning,Tracy Chapman,"The whole world's broke and it ain't worth fixing  
It's time to start all over, make a new beginning  
There's too much pain, too much suffering  
Let's resolve to start all over make a new beginning  
  
Now don't get me wrong I love life and living  
But when you wake up and look around at everything that's going down  
All wrong  
You see we need to change it now, this world with too few happy endings  
We can resolve to start all over make a new beginning  
  
Start all over  
Start all over  
Start all over  
Start all over  
  
The world is broken into fragments and pieces  
That once were joined together in a unified whole  
But now too many stand alone There's too much separation  
We can resolve to come together in the new beginning  
  
Start all over  
Start all over  
Start all over  
Start all over  
  
We can break the cycle - We can break the chain  
We can start all over - In the new beginning  
We can learn, we can teach  
We can share the myths the dream the prayer  
The notion that we can do better  
Change our lives and paths  
Create a new world  
  
And Start all over  
Start all over  
Start all over  
Start all over  
  
The whole world's broke and it ain't worth fixing  
It's time to start all over, make a new beginning  
There's too much fighting, too little understanding  
It's time to stop and start all over  
Make a new beginning  
  
Start all over  
Start all over  
Start all over  
Start all over  
  
We need to make new symbols  
Make new signs  
Make a new language  
With these we'll define the world  
  
And start all over  
Start all over  
Start all over  
Start all over ...  

",4.902299880981445,
New beginnings,2,Today My Life Begins,Bruno Mars,"I've been working hard so long  
Seems like pain has been my only friend  
My fragile heart's been done so wrong  
I wondered if I'd ever heal again  
  
Ohh just like all the seasons never stay the same  
All around me I can feel a change (ohh)  
  
I will break these chains that bind me, happiness will find me  
Leave the past behind me, today my life begins  
A whole new world is waiting it's mine for the takin'  
I know I can make it, today my life begins  
  
Yesterday has come and gone  
And I've learnt how to leave it where it is  
And I see that I was wrong  
For ever doubting I could win  
  
Ohh just like all the seasons never stay the same  
All around me I can feel a change (ohh)  
  
I will break these chains that bind me, happiness will find me  
Leave the past behind me, today my life begins  
A whole new world is waiting it's mine for the takin  
I know I can make it, today my life begins  
  
Life's too short to have regrets  
So I'm learning now to leave it in the past and try to forget  
Only have one life to live  
So you better make the best of it  
  
I will break these chains that bind me, happiness will find me  
Leave the past behind me, today my life begins  
A whole new world is waiting it's mine for the takin  
I know I can make it, today my life begins  
  
I will break these chains that bind me, happiness will find me  
Leave the past behind me, today my life begins  
A whole new world is waiting it's mine for the takin  
I know I can make it, today my life begins  
Today my life begins...

",4.749599933624268,
New beginnings,3,It's Not Over Yet,Bosson,"It's a bit hard to take  
But all good things must end  
Y' know it's sad but it's true  
I know my heart will ache  
And it will take time to mend  
But it's something I've got to do  
Cause I owe it all to you  
  
(Chorus)  
It's not over yet  
It's a new beginning  
I just gotta say I'm grateful for the time we've had  
It's not over yet  
It's a brand new start  
All I need to say is thank you  
From the bottom of my heart  
  
I need some time alone  
A little moment of silence  
So I can figure out where to go  
Don't know what comes and that's the beauty of tomorrow  
There's so many things to find  
All I need is time  
  
It's not over yet  
It's a new beginning  
I just gotta say I'm grateful for the time we've had  
It's not over yet  
It's a brand new start  
All I need to say is thank you  
From the bottom of my heart  
  
I take a long last look around  
Every moment, every sound  
It's all been worth fighting for  
Just because we close the door  
Doesn't mean it's over yet  
  
It's a new beginning  
And I just gotta say I'm grateful for the time we've had  
It's not over yet  
It's a brand new start  
I just go to say im grateful  
For each and every day  
  
It's not over yet (For each and every day)  
It's a new beginning (For each and every day)  
I just gotta say Im grateful for the time we've had (The time we've had)  
It's not over yet  
It's a new beginning (The time we've had)  
All I need to say is thank you  
From the bottom of my heart  
  
From the bottom of my heart

",4.7428998947143555,
New beginnings,4,Parallels,Yes,"When you've tried most everything and nothing's taking you higher.  
When you come to realize, you've been playing with fire.  
Hear me when I say to you, it's really down to your heart.  
  
It's the beginning of a new love in sight.  
You've got the way to make it all happen.  
Set it spinning turning roundabout.  
Create a new dimension.  
When we are winning we can stop and shout  
Making love towards perfection.  
  
I've been all around the world and seen so many faces.  
Young and old a story told, filling in my spaces.  
Now without a trce of doubt I feel it every hour.  
  
It's the beginning of a new love inside.  
Could be an ever opening flower.  
No hesitation when we're all about  
To build a shining tower.  
No explanations, need to work it out.  
You know we've got the power.  
  
Parallel our sights.  
And we will find, that we, we need, to be, where we, belong.  
Parallel our heights  
Display our rights, and wrongs, and always keep it--STRONG.  
  
It's the beginning of a new love in sight.  
Could be an ever opening flower.  
No explanations, need to work it out.  
You know we've got the power.  
  
It's the beginning of a new love inside.  
You've got the way to make it all happen.  
Set it spinning turning roundabout.  
Create a new dimension.  
When we are winning we can stop and shout  
Making love towards perfection.

",4.622300148010254,
New beginnings,5,A Real Good Place To Start,George Strait,"Still reelin' from a relationship  
That left me torn in two  
Tryin' to find that first step  
That leads to someone new  
Gettin' me back together  
Didn't know it could be so hard  
But if I'm ever gonna mend this broken heart  
You look like a real good place to start  
  
I need a new beginning  
And girl you fit right in  
Sometimes a new beginning  
Is found in an old friend  
If I'm ever gonna mend this broken heart  
You look like a real good place to start  
  
There've been times when you and him  
Just couldn't get along  
I'd hear your knock and let you in  
Be your shoulder to cry on  
And now he's finally left you  
And I've find you in my arms  
If I'm ever gonna mend this broken heart  
You look like a real good place to start  
  
I need a new beginning  
And girl you fit right in  
Sometimes a new beginning  
Is found in an old friend  
If I'm ever gonna mend this broken heart  
You look like a real good place to start  
  
If I'm ever gonna mend this broken heart  
You look like a real good place to start

",4.619900226593018,
New beginnings,6,Germany,Zeromancer,"Some days are just a copy  
Of a day you had before  
You flash yourself thinking  
You can't take it anymore  
Never feels more alone  
When you're in a crowded room  
And bang your head to a wall  
You feel nothing, nothing at all  
  
Just want to feel the same  
Just want to feel the same  
  
Some things will never change  
Just want to feel the same  
Just want to feel the same  
  
Always knew you'd be a star  
Now I know that's what you are  
And we cry  
To a new beginning  
We deny  
A new beginning  
  
So let me introduce to you  
This favourite play of mine  
A comedy called Germany  
You may not understand  
The funny thing it's about someone  
Who's never been alone  
Just trying to be a friend  
So you can start all over again  
  
Some things will never change  
Just want to feel the same  
Just want to feel the same  
  
Always knew you'd be a star  
Now I know that's what you are  
And we cry  
To a new beginning  
We deny  
A new beginning

",4.587500095367432,
New beginnings,7,Little Red Rooster,Doors,"All right, listen now. At this time I would like to introduce a friend of
ours,  
a very talented guy named John Sebastian. Come on man.  
Man, that's what I call a New York joint, man!  
You can pick your teeth with a New York joint!  
Well, I'm the little red rooster  
Too lazy to crow the day.  
Little red rooster  
Too lazy to crow the day.  
Keep everything in the barnyard  
Upset in every way.  
  
Dogs begin to bark  
The hounds begin to howl.  
Dogs begin to bark and  
The hounds begin to howl.  
Look out strange cat people  
The rooster's on the prowl.  
  
Yeah, dogs begin to bark  
The hounds begin to howl.  
Dogs begin to bark  
The hounds begin to howl.  
Look out strange cat people  
Yeah, the rooster's on the prowl.  
  
If you see my rooster  
Come on man, drive him home.  
See my rooster, babe  
Come on man, drive him home.  
Ain't been no peace in the barnyard  
Since my little red rooster been gone.  
  
Well, I'm the little red rooster, babe  
Too lazy to crow the day.  
Well, I'm the little red rooster, babe  
Too lazy to crow the day.  
Keep everything in the barnyard  
Upset in every way.

",4.537600040435791,
New beginnings,8,This New Heartache,Vince Gill,"  
Oh here I sit with my first glass of whiskey  
Wondering where I went wrong  
How I wish she was still right here with me  
I long to hear all those old country songs  
  
Like old Hank Williams when he'd sing about lonesome  
And Hag about misery and gin  
If the jukebox would play Patsy's 'Crazy'  
Then I could let this new heartache begin  
  
The band just quit and the lovers are leaving  
And the bartender said it's closing time  
Oh I wonder if she's having trouble sleeping  
And if those songs keep on runnin' through her mind  
  
Like 'Crazy Arms' and 'A-11'  
The 'Lovers Blues' we're 'Together Again'  
Why baby, why must you and 'I Fall To Pieces'  
It's time to let this new heartache begin  
Why baby, why must you and 'I Fall To Pieces'  
It's time to let this new heartache begin  
  

",4.401800155639648,
New beginnings,9,Love Is A Gift,Olivia Newton-John,"Here we are at last, suddenly the pieces fit  
All at once, I make sense of this crazy world  
Loved you for so long, now your hand is holdin' mine  
It's like we're standing still in time  
This is our moment, this is our night  
A new beginning of the rest of our lives  
With every heartbeat, with every kiss  
Let's always remember that love is a gift  
With each passing year, we will keep our love alive  
I will be here by your side forever  
Looking in your eyes, I believe in destiny  
I believe in you and me  
This is our moment, this is our night  
A new beginning of the rest of our lives  
With every heartbeat, with every kiss  
Let's always remember that love is a gift  
The rarest thing we have on earth  
Is so special there's no measuring it's worth  
This is our moment, this is our night  
A new beginning of the rest of our lives  
With every heartbeat, with every kiss  
Let's always remember forever and ever  
Let's always remember that love is a gift  
It's a gift

",4.381499767303467,
New beginnings,10,New Faith,Slayer,"Holy man open up your eyes  
To the ways of the world you've been so blind  
As the walls of religion come crashing down  
How's the ignorance taste the second time around  
  
Tell me how it feels knowing chaos will never end  
Tell me what it's like when the celebration begins  
  
Welcome to the horror of the revelation  
Tell me what you think of your savior now  
I reject all the biblical views of the truth  
Dismiss it as the folklore of the times  
I won't be force fed prophecies  
From a book of untruths for the weakest mind  
Join the new faith for the celebration  
Cult of new faith fuels the devastation  
  
Holy man come and worship me  
I am all that you ever wanted to be  
I'm the life of indulgence you never knew  
The epitome of evil shining through  
  
Tell me how it feels knowing chaos will never end  
Tell me what it's like when the celebration begins  
  
Welcome to the horror of the revelation  
Tell me what you think of your savior now  
I reject all the biblical views of the truth  
Dismiss it as the folklore of the times  
I won't be force fed prophecies  
From a book of untruths for the weakest mind  
I keep the bible in a pool of blood  
So that none of its lies can affect me  
  
This is new faith  
A different way of life  
Witness the shame  
See for yourself the lies  
I'll take the fight  
Bring it every time, any time  
Refuse to let them win  
My heresy begins  
  
Pray for life, wish for death  
Pray for life, know in time you'll pray for death  
  
Tear it away  
It lives inside your mind  
Silence the fear  
That keeps you pure inside  
Now you can see  
Life's atrocities endlessly  
Witness the miracle  
Witness the miracle  
  
Pray for life, wish for death  
Pray for life, with every breath  
You'll pray for death, you'll pray for death  
Embrace new faith, embrace new faith  
Yeah, new faith, yeah, new faith.

",4.377699851989746,
Self-worth,1,Queen Of Mars,Phineas And Ferb,"I was just a lonely girl  
Looking for a little fun  
Though without a friend in the world  
I was forced to find a new one  
  
Now I'm the queen of Mars,  
I was invisible on Earth  
It only took the magic portal to Mars  
To give me some self worth  
  
You put a crown on my head,  
And you all seem to worship me  
But you don't understand a word I say  
Still you treat me like royalty  
  
'Cause I'm the queen of Mars  
I was invisible on Earth  
It only took the magic portal to Mars  
To give me some self worth

",6.054800033569336,
Self-worth,2,Method To My Madness,Bee Gees,"I've played the game , still it's not worth it  
Like a woman in the rain  
I close my eyes  
I'm on the shelf  
I know myself  
  
I've seen the lights of every city  
Tried to work out where I am  
I close my mind for the day  
I know the way  
  
I've played the game , still it's not worth it  
Like a woman in the rain  
So I close my eyes  
I'm on the shelf  
I know my self  
  
There's never ever anybody to rely on  
There isn't time to count the shoulders I have cried on  
That's just circumstances , I must take my chances  
But, baby you don't know what I'm saying  
But I guess that's not true  
And you know that's true  
But there's a method to my madness  
  
I've played the game , still it's not worth it  
Like a woman in the rain  
So I close my eyes for the day  
I know the way

",5.49459981918335,
Self-worth,3,"Get Money, Spend Money, No Money",Ice Cube,"Yeah  
  
Gangsta  
  
Tell me all my children fore I come through is the hood in the buildin'(yes)  
You won't believe what I'm dealing this west coast shit, oh what a feelin'
(ahhhh)  
Niggaz think I'm drug dealin' 'cause I rolled out with no muthafuckin' sealing
(none)  
Is he worth a hundred million no need to ask Ice Cube how I'm livin' (I'm
living loc)  
I still got the recipe, South Central L.A. is the pedigree  
Don't try to tell me what it better be, I have your ass up in physical therapy  
I outlaw like a Cherokee, the industry tried to bury me  
But if I die on a mike of a leraby I'm so heavy you bitches couldn't carry me  
  
[Chorus:]  
Get money spend money no money, lookin' like a dummy (I really don't give a
fuck)  
Your money ain't my fucking money got a pocket full of money (c'mon homie
throw it up)  
Get money spend money no money, lookin' like a dummy (I really don't give a
fuck)  
Your money ain't my fucking money got a pocket full of money (c'mon homie
throw it up)  
  
I don't accept no disrespect only thing I expect is self check  
Just grin and bare it, got an ass whooping that your ass don't wanna inherit  
Most rappers are parrots, they say what they told to say to get a neck fool of
carrots  
Got your momma embarrassed, how long before they callin' us terrorists
nigga-I'm serious (I)  
Keep it gangsta but I keeps a job cause it's, hard to sleep when you steal and
rob (and ya)  
Got to run cause here comes the blob cause, Uncle Sam is like part of the Mobb  
Break your self he'll take your wealth don't get it twisted u a muthafuckin'
elf  
And Santa Claus will go for self all you got is your balls and your health  
  
[Chorus:]  
  
Niggaz brag about what they got, but we don't own a skyscraper, now that's
paypa  
One generation from slums, happy for these little crumb...you little bums  
We saw you pull up but nigga shut up (Shut up), you always talk about a
fuckin' car or truck  
You always talkin' 'bout some fuckin' rims on terrior, that kinda shit will
keep an ass inferior  
I'm tryina eat tomorro, not tryina hear bout the little bitty shit u ball  
Saw your little bitty house on cribs, where you fuck your wife and feed your
kids (uhuhh)  
Nigga be quiet ain't shit private, everything for sail you can buy it  
All this self snitchin', all this self tellin' muthafuckas going back to the
watermelon  
  
[Chorus: Repeat 3X]

",5.224100112915039,
Self-worth,4,The World We Live In,The Killers,"This is world that we live in  
I feel myself get tired  
This is the world that we live in  
  
Well maybe I was mistaken  
I heard a rumor that you quit this day and age  
Well maybe I was mistaken  
  
Bless your body, bless your soul  
Pray for peace and self control  
  
I gotta believe it's worth it  
Without a victory,  
I'm so sanctified and free  
Well maybe I'm just mistaken  
  
Lesson learned and the wheels keep turning  
  
This is the world that we live in  
I can't take blame for two  
This is the world that we live in  
And maybe we'll make it through  
  
Bless your body, bless your soul  
Pray for peace and self-control  
  
Underneath the waterfall  
Baby we're still in this  
  
This is the world that we live in  
Feel myself get tired  
This is the world that we live in  
  
I had a dream that I was falling, down  
There's no next time, alone  
A storm wastes its water on me  
But my life was free  
  
I guess it's the world that we live in  
It's not too late for that  
This is the world that we live in  
And no, we can't go back  
  
This is the world that we live in  
We still want something real  
This is the world that we live in  
I know that  
  
This is the world that we live in

",5.148600101470947,
Self-worth,5,Ain't Misbehavin',Ray Charles,"No one to talk with  
I'm by my self,  
No one to walk with,  
But I'm happy on the shelf  
Aint misbehavin'  
I'm savin' my love for you....  
I know for certain the one that I love,  
Im through with flirtin'  
Its just you Im thinkin of  
Aint misbehavin Im saving my love for you  
Im like Jack Horner  
Sittin in a corner  
Dont go nowhere  
What do i care  
Your kisses are worth waitin for  
baby believe me  
I dont stay out late I dont care to go,  
Im home about 8 just me and my radio  
Aint misbehavin  
Im savin' my love for you  
Im like jack horner sittin in a corner  
I dont go nowhere what do i care  
Your kisses are worth waiting for  
Baby believe me  
I dont stay out late I dont care to go Im home about 8  
Just me and my radio  
Aint misbehavin Im saving my love for you

",5.133800029754639,
Self-worth,6,A Song For,Townes Van Zandt,"Ribbons of love  
Please keep me true sane  
Until I reach home on the morrow  
Never never to wander again  
I'm weak and I'm weary of sorrow  
  
London to Dublin  
Australia to Perth  
I gazed at your sky  
I tasted your earth  
Sung out my heart  
For what it was worth  
Never again shall I ramble  
  
There's nowhere left  
In this world where to go  
My arms, my legs they're a-tremblin'  
Thoughts both clouded and blue as the sky  
Not even worth the rememberin'  
  
Now as I stumble  
And reel to my bed  
All that I've done  
All that I've said  
Means nothin' to me  
I'd soon as be dead  
All of this world be forgotten  
  
No words of comfort  
No words of advice  
Nothin' to offer a stranger  
Gone the love, gone the spite  
It just doesn't matter no longer  
  
My sky's getting far  
The ground's gettin' close  
My self goin' crazy  
The way that it does  
I'll lie on my pillow  
And sleep if I must  
Too late to wish I'd been stronger  
Too late to wish I'd been stronger

",5.093800067901611,
Self-worth,7,God Gave Me You,Bryan White,"[Verse 1]  
For all the times I felt cheated, I complained  
You know how I love to complain  
For all the wrongs I repeated, though I was to blame  
I still cursed that rain  
I didn't have a prayer, didn't have a clue  
Then out of the blue  
  
[Chorus]  
God gave me you to show me what's real  
There's more to life and just how I feel  
And all that I'm worth is right before my eyes  
And all that I live for though I didn't know why  
Now I do, 'cause God gave me you  
  
[Verse 2]  
For all the times I wore my self pity like a favorite shirt  
All wrapped up in that hurt  
For every glass I saw, I saw half empty  
Now it overflows like a river through my soul  
From every doubt I had, I'm finally free  
And I truly believe  
  
[Chorus]  
God gave me you to show me what's real  
There's more to life and just how I feel  
And all that I'm worth is right before my eyes  
And all that I live for though I didn't know why  
Now I do, 'cause God gave me you  
  
[Verse 3]  
In your arms I'm someone new  
With ever tender kiss from you  
Oh must confess  
I've been blessed  
  
[Chorus]  
God gave me you to show me what's real  
There's more to life and just how I feel  
And all that I'm worth is right before my eyes  
And all that I live for though I didn't know why (didn't know why)  
Now I do (I finally do), 'cause God gave me you (God gave me You)  
  
[Outro]  
God gave me you

",5.073599815368652,
Self-worth,8,God Gave You,Bryan White,"For all the times I felt cheated, I complained  
You know how I love to complain  
For all the wrongs I repeated, though I was to blame  
I still cursed that rain  
I didn't have a prayer, didn't have a clue  
Then out of the blue  
  
God gave me you to show me what's real  
There's more to life than just how I feel  
And all that I'm worth is right before my eyes  
And all that I live for though I didn't know why  
Now I do, 'cause God gave me you  
  
For all the times I wore my self pity like a favorite shirt  
All wrapped up in that hurt  
For every glass I saw, I saw half empty  
Now it overflows like a river through my soul  
From every doubt I had, I'm finally free  
I truly believe  
  
God gave me you to show me what's real  
There's more to life than just how I feel  
And all that I'm worth is right before my eyes  
And all that I live for though I didn't know why  
Now I do, 'cause God gave me you  
  
In your arms I'm someone new  
With ever tender kiss from you  
Oh, must confess  
I've been blessed  
  
God gave me you to show me what's real  
There's more to life than just how I feel  
And all that I'm worth is right before my eyes  
And all that I live for though I didn't know why  
(Didn't know why)  
Now I do, 'cause God gave me you  
(I finally do, God gave me you)  
  
God gave me you

",5.010300159454346,
Self-worth,9,Jack Ruby,Deep Purple,"There's no method in my madness, no craft, no guile  
No expertise, no self assuring smile  
No wizardry or witchcraft, no crass deceit  
No dark conspiracies, I stand on my own two feet  
I'm coming through just like jack ruby  
  
I ragged around the edges but I got control  
There's no way around it and I got control  
I reach out for my program, still got control  
Straight down to business, who needs control  
I've got panache just like jack ruby  
  
I don't beg forgiveness, I don't beg at all  
But I beg to differ 'cause I got the ball  
There was no invitation, you're not my type  
And what's gone, it ain't worth having, kiss it all goodbye  
Right on the money just like jack ruby

",4.714600086212158,
Self-worth,10,Misled,Celine Dion,"I thought I knew you  
Thought that I knew you well  
We had a rhythm  
But I guess you never can tell  
  
Oh I learned early  
Never to ignore the signs  
You'll be forgiven  
It ain't worth that much to my mind  
  
Lovin' you so easy  
It's hard to say goodbye  
But if it's the way it goes it goes  
  
Just a page in my history  
Just another one of those mysteries  
One more lover that used to be  
If you think you're in my head  
You been seriously misled  
  
Loving somebody ain't your average nine to five  
It takes conviction it takes a will to survive  
I'm not somebody who commits the crime  
And leaves the scene  
But when I've been dissed  
I don't spend much time on what might've been  
I'm not about self-pity  
Your love did me wrong  
So I'm movin', movin' on  
  
Just a page in my history  
Just another one of those mysteries  
One more lover that used to be  
If you think you're in my head  
You been seriously misled

",4.48859977722168,
Misunderstood,1,Don't Let Me Be Misunderstood,John Legend,"Baby, you understand me now  
Though sometimes you see that I am mad  
No-one can always be an angel  
When everything goes wrong, you'll see some bad  
  
But I'm just a soul, who's intentions are good  
Oh Lord, please don't let me be misunderstood  
  
Sometimes I'm so care-free, with the joy that's hard to hide  
Most of the time, I'm so full of worries  
And then you're bound to see my other side  
  
But I'm just a soul, who's intentions are good  
Oh Lord please don't let me be misunderstood  
Don't let me be misunderstood  
  
If I seem edgy, I want you to know  
I never mean to take it out on you, no  
'Cos life has its problems  
And I've got more than my share  
That's one thing that I never wanna do  
Cause I love you baby  
I'm just human, I have faults like anyone  
Sometimes I think I'll spend the rest of my life regretting  
Some simple things that I have done  
  
But I'm just a soul, who's intentions are good  
Oh Lord please don't let me be misunderstood  
Don't let me be misunderstood  
Don't let me be  
Don't let me be misunderstood  
Don't let me be  
Don't let me be misunderstood

",5.548600196838379,
Misunderstood,2,I Misunderstood,Mary Black,"He said darling I'm in love with you mind  
The way you care for me it's so kind  
Love to see you again wish I had more time  
He was laughing as he brushed my cheek  
Why don't you call me baby maybe next week  
Promise now cross your heart and hope to die  
  
Chorus  
  
But I misunderstood  
But I misunderstood  
But I misunderstood  
I thought he was saying good luck  
He was saying goodbye  
  
Repeat Chorus  
  
Things I tried to put shine in his eyes  
Wire wheels and shimmering things  
Wild nights when the whole world seemed to fly  
He said the thing that's so unique  
When we're together we don't have to speak  
We'll always be such good friends you and I  
  
Chorus  
  
But I misunderstood  
But I misunderstood  
But I misunderstood  
I thought he was saying good luck  
He was saying goodbye  
  
Repeart Chorus

",5.518099784851074,
