query,rank,song,artist,text,score,relevance
Revenge,9,Poison Tree,Mary Black,"I was angry with my friend  
I told him so and my wrath did end  
I was angry with my foe  
Told him not and my wrath did grow  
  
And I watered it in fears  
Night and morning with my tears  
And I sunned it with smiles  
And with soft deceitful wiles  
  
And it grew both day and night  
Till it bore an apple bright  
And my foe beheld it shine  
And he knew that it was mine  
  
Was a poison tree  
Beware of a Poison Tree  
Poison Tree  
Growing inside of me  
  
And into my garden stole  
When the night had veiled the pole  
In the morning glad I see  
My foe outstretched  
Beneath that tree  
  
Was a Poison Tree  
Beware of a Poison Tree  
Poison Tree  
Growing inside of me  
  
Poison Tree  
Beware of a Poison Tree  
Poison Tree  
  
What happened to you  
And me

",0.3708845973,2
Revenge,10,Noise Is The Best Revenge,Morrissey,"Hey kid, take my hand  
If only for awhile  
And tell me all over again  
You say noise, it's the best revenge  
Noise, noise, noise  
All you can say is noise, it's the best revenge  
I know you're dreaming  
Noise, it's the best revenge  
I know you're dreaming too  
Hey kid, let me cry  
And don't think any less of me  
I've been hawking this song for too long  
You say noise, it's the best revenge  
There's a right way, there's a wrong way  
And there's even a Victorian legal system  
But noise, it's the best revenge  
I know you're dreaming  
Noise, it's the best revenge  
I know you're dreaming too, too  
Hey kid, let me die  
A short walk into the dark sky  
A final adventure if only I wasn't so tired  
You say I know why you're dreaming  
I know why you're dreaming  
You say I know why you're dreaming  
I know why you're dreaming  
'Cause it's the only escape  
I know why you're dreaming  
'Cause it's the only escape to, to  

",0.3692849874,2
Meaning,1,One Little Victory,Rush,"A certain measure of innocence  
Willing to appear naive  
A certain degree of imagination  
A measure of make-believe  
  
A certain degree of surrender  
To the forces of light and heat  
A shot of satisfaction  
In a willingness to risk defeat  
  
Celebrate the moment  
As it turns into one more  
Another chance at victory  
Another chance to score  
  
The measure of the moment  
Is a difference of degree  
Just one little victory  
A spirit breaking free  
One little victory  
The greatest act can be  
One little victory  
  
A certain amount of resistance  
To the forces of life and love  
A certain measure of tolerance  
A willingness to rise above

",0.3969351649,2
Meaning,2,Julia's Song,Omd,"The means to an end  
The sinful distress  
Writing down meaningless words  
Vaguely off hand  
So the rest of the band  
Can learn from the bees and the birds  
Concentrate business man you,  
You haven't got long  
Planets are ruling your hearts  
Stilletos and thighs may be burning your eyes  
But it keeps you from falling apart  
  
Heavy but generalised  
Sordid and wet  
Someone advised me to die  
Blowing your mind  
'cause you know what you'll find  
When you're looking for things in the sky  
Under the influence  
Rotting our nerves  
Cutting us off at the mains  
Nearing the end with your grandmother's friend  
It's something to do when it rains  
It's something to do when it rains  
It's something to do when it rains

",0.3680362701,0
Meaning,3,I Held Her In My Arms,Violent Femmes,"  
  
I'm gnawing on the knowledge  
  
That I have been burnt  
  
And I'm learning things that I  
  
Should've already learnt  
  
Everyone I ever knew  
  
Was so kind and coy  
  
I was with a girl  
  
But it felt like I was with a boy  
  
I can't even remember  
  
If we were lovers  
  
Or if I just wanted to  
  
But I held her in my arms  
  
I held her in my arms  
  
I held her in my arms  
  
But it wasn't you  
  
I will not kill  
  
The one thing that I love  
  
In this world of wreckage  
  
I look above  
  
Help me Lord  
  
Help me understand  
  
What it means to be a boy  
  
What it means to be a man  
  

",0.3514557481,1
Meaning,4,Dreams,Kylie Minogue,"To have every man but to love only one  
To wake with the moon and sleep with the sun  
To be a sinner, a saint, a lover, a friend  
To know a beginning but never and end  
To fly in the ocean and swim in the skies  
Believer in truth, defendant of lies  
To know the purest love, the deepest pain  
To be lost and found again, and again, and again  
These are the dreams of an Impossible Princess  
  
To know the power of wealth and poverty  
To taste every moment and try everything  
To be hailed a hero, branded a fool  
Believe in the sacred and break every rule  
To give into pleasure with no boundaries  
Living in chaos and harmony  
To feel the touch of a man, a woman's caress  
To know the limit of torture and tenderness  
These are the dreams of an Impossible Princess  
  
It's a way of dealing with all the feeling keep believing in dreams

",0.3139856458,2
Meaning,5,Candy Kisses,Dean Martin,"Candy kisses wrapped in paper  
Mean more to you than any of mine  
Candy kisses wrapped in paper  
You'd rather have them any old time.  
  
You don't mean it when you whisper  
Those sweet love words in my ear  
Candy kisses wrapped in paper  
Mean more to you than mine do dear.  
  
I built a castle out of dreams, dear  
I thought that you were building, too  
Now my castles all have fallen  
And I am left alone and blue.  
  
Once my heart was filled with gladness  
Now there's sadness, only tears  
Candy kisses, wrapped in paper  
Mean more to you than mine do dear.

",0.3118656576,2
Meaning,6,138,Misfits,"We are 138, we are 138, we are 138  
We are 138, we are 138, we are 138  
We are 138, we are 138, we are 138  
In the eyes of Tiger  
  
Do you think we're robot clean  
Does this face look almost mean  
It's time to be an android not a man  
  
Whose pleasantries are gone  
We are stripped of all we've won  
In the eyes of Tiger  
  
We are 138, we are 138, we are 138  
We are 138, we are 138, we are 138

",0.3118331432,0
Meaning,7,It Don't Mean A Thing,Lady Gaga,"[Tony Bennett]  
It don't mean a thing  
If it ain't got that swing  
(Doo wah, doo wah, doo wah, doo wah  
Doo wah, doo wah, doo wah, doo wah)  
  
[Lady Gaga]  
It don't mean a thing  
All you got to do is sing  
(Doo wah, doo wah, doo wah, doo wah  
Doo wah, doo wah, doo wah, doo wah)  
It makes no difference  
If it's sweet or hot  
  
[Tony Bennett]  
Just give that rhythm  
Everything you got  
  
[Both]  
Oh, it don't mean a thing  
If it ain't got that swing  
(Doo wah, doo wah, doo wah, doo wah  
Doo wah, doo wah, doo wah, doo wah)

",0.308624506,1
Meaning,8,Solitude,Black Sabbath,"My name it means nothing  
my fortune is less  
My future is shrouded in dark wilderness  
Sunshine is far away, clouds linger on  
Everything I possessed - Now they are gone  
  
Oh where can I go to and what can I do?  
Nothing can please me only thoughts are of you  
You just laughed when I begged you to stay  
I've not stopped crying since you went away  
  
The world is a lonely place - you're on your own  
Guess I will go home - sit down and moan.  
Crying and thinking is all that I do  
Memories I have remind me of you

",0.3067243695,0
Meaning,9,"Out Of Sight, Out Of Mind",George Strait,"I've always heard people say it  
But I guess I never fully understood it  
I thought that they meant, you'd be easy to forget  
But it's drivin' me crazy  
  
[Chorus]  
Out of sight out of mind  
You opened my eyes, and now I can see  
What you mean to me, I was so blind  
Out of sight out of mind  
  
You know it hurt when you left me  
But I thought life would go on without you  
That was easier said, can't get you outta my head  
I don't know if I'll make it  
  
[Chorus]  
  
I was so blind  
Out of sight out of mind

",0.2955406606,0
Meaning,10,Half Man Half Machine,Outkast,"..tone Spectrum, Pacman, Commodore  
ZX-81, donkey kong, fucking high score  
Push it to the limit, couldn't push it any more  
Wanna be a fucking robot after smoking loads of draw  
  
Bought a speak and spell, stuck it to my chest  
And wraps a fucking ? onto my head and to my vest  
Walking down the stret, my next door neighbours not impressed  
I'm a robot and buying ten fags is my quest  
  
Eggsie's gone too far, he thinks he's robocop  
He's covered in tinfoil and he's got matching metal socks  
We tried to sedate him but he fucking escaped  
The man robot myth starts to escalate  
  
He tries to sell himself standing in curries  
But if the police turn up, he runs in a fucking hurry  
He tries to plug himself in the mains with his nob  
And when he's fully recharged he goes out on the rob  
  
Half man, half machine  
What does it mean?  
What does it mean?  
  
Half man, half machine  
What does it mean?  
What does it mean?  
  
Being a robot in my digital domain  
Enter my world, feel my pain  
I'm not like other people you might see or you might know  
I made love to a BBC micro  
Touching on the disk drive, the monitor got hot  
I knew from then, I was a motherfucking robot  
Bill Gates from Microsoft, Stephen Hawking's voice  
And fucking Lara Croft  
  
I built a lab, secret in my loft  
And built a special costume that would help me to jack off  
I sat there in front of the screen  
For many years, this had been my wet dream  
Now I've reched it, I'm finally there  
Like terminator being filmed in Aberdare  
So alone, when people stop and stare  
Like C3PO but with pubes and hair  
  
Robot Love  
Robot  
Robotic Breakdancing  
Robot  
  
The doctors found a nut  
They said he was an headcase  
'cos he sticks silver and cans on his face  
  
Sucking off antennas and trying to fuck the fridge  
And burnt his pubic wig, with the high voltage  
  
I am a robot  
My prime directive is to's go to's the shops  
And buy's ten fags  
Do's you's compute?  
  
He wants to buy ten fags, his destination is the shops  
A tinfoil suit and a hat like Robocop  
If your ask him then he'll do a bodypop  
Like terminator, yeah he just won't stop  
  
Put electical cable down through the eye of his cock  
Plugged it in the wall and gave himself a big shock  
The reason that he did it wasn't to give himself pain  
Watching Terminator over again and again  
  
Fuck man, get him, fucking restrain him man  
get him fucking, fucking get him down man  
inject him man, get him down  
He's fucking nuts spa and he's losing it  
Help me man, just get him fucking....  
  
Half man, half machine  
What does it mean?  
What does it mean?  
  
Half man, half machine  
What does it mean?  
What does it mean?  
  
Half man, half machine  
What does it mean?  
What does it mean?  
  
(This song actually belongs to Goldie Lookin' Chain not OutKast)

",0.2954338193,0
Aging,1,Old Folks,John Denver,"The old folks don't talk much  
They talk so slowly when they do  
They are rich they are poor  
Their illusions are gone  
They share one heart for two  
  
Their homes all smell of time  
Of old photographs  
And an old fashioned song  
Though you may live in town  
You live so far away  
When you've lived too long  
  
Have they laughed too much  
Do their dry voices crack  
Talking of things gone by  
Have they cried too much  
A tear or two still always seems  
To cloud the eye  
  
They tremble as they watch the old silver clock  
When day is through  
Tick tock oh so slow  
It says yes it says no  
It says I wait for you  
  
The old folks dream no more  
Their books have gone to sleep  
The piano's out of tune  
The little cat is dead  
And no more do they sing on a Sunday afternoon  
  
The old folks move no more  
Their world become to small  
Their bodies feel like lead  
They might look out a window  
Or else sit it a chair  
Or else they stay in bed  
  
And if they still go out  
Arm in arm, arm in arm  
In the morning chill  
Its to have a good cry  
To say their last goodbye  
To one who's older still  
And then they go home  
To the old silver clock  
When day is through  
Tick tock so so slow  
It says yes it says no  
It says I wait for you  
  
The old folks never die  
They just put down their heads  
And go to sleep one day  
They will hold each others hands  
Like children in the dark  
But one will get lost anyway  
And the other will remain  
Just sitting in a room  
Which makes no sound  
It doesn't matter now  
The song has died away  
And echo's all around  
  
You'll see them as they walk  
Through the s

",0.4257504046,2
Aging,2,Forever Young,Alphaville,"Let's start in style, let's dance for a while,  
Heaven can wait we're only watching the skies.  
Hoping for the best, but expecting the worst,  
Are you gonna drop the bomb or not?  
  
Let us die young or let us live forever  
We don't have the power, but we never say never  
Sitting in a sandpit, life is a short trip  
The music's for the sad man.  
  
Can you imagine when this race is won?  
Turn our golden faces into the sun,  
Praising our leaders, we're getting in tune  
The music's played by the madman.  
  
Forever young,  
I want to be forever young.  
Do you really want to live forever?  
Forever, and ever  
  
Forever young,  
I want to be forever young  
Do you really want to live forever?  
Forever young.  
  
Some are like water, some are like the heat  
Some are a melody and some are the beat  
Sooner or later they all will be gone  
Why don't they stay young?  
  
It's so hard to get old without a cause  
I don't want to perish like a fading horse  
Youth's like diamonds in the sun,  
And diamonds are forever  
  
So many adventures couldn't happen today,  
So many songs we forgot to play  
So many dreams swinging out of the blue  
Oh let them come true  
  
Forever young,  
I want to be forever young.  
Do you really want to live forever,  
Forever, and ever?  
  
Forever young,  
I want to be forever young.  
Do you really want to live forever,  
Forever young?  
  
Forever young  
I want to be forever young  
Do you really want to live forever,  
Forever, and ever?  
  
Forever young,  
I want to be forever young.  
Do you really want to live forever?

",0.4168115556,2
Aging,3,It Was A Very Good Year,Ray Charles,"When I was seventeen  
It was a very good year  
It was a very good year for small town girls  
And soft summer nights  
We'd hide from the lights  
On the village green  
When I was seventeen  
  
When I was twenty-one  
It was a very good year  
It was a very good year for city girls  
Who lived up the stair  
With all that perfumed hair  
And it came undone  
When I was twenty-one  
  
When I was thirty-five  
It was a very good year  
It was a very good year for blue-blooded girls  
Of independent means  
We'd ride in limousines  
And their chauffeurs would drive  
When I was thirty-five  
  
But now the days grow short  
I'm in the autumn of my years  
And I think of my life as vintage wine  
From fine old kegs  
From the brim to the dregs  
And it poured sweet and clear  
It was a very good year

",0.4108417034,2
Aging,4,It Was A Very Good Year,Robbie Williams,"When I was seventeen, it was a very good year.  
It was a very good year for small town girls and soft summer nights.  
Wed hide from the light on the village green when I was seventeen.  
When I was twenty-one, it was a very good year.  
It was a very good year for city  
Girls who lived up the stairs  
With perfume hair that came undone  
When I was twenty-one.  
  
When I was thirty-five, it was a very good year.  
It was a very good year for blue-blooded  
Girls of independent means.  
Wed ride in limousines. their chauffeurs  
Would drive when I was thirty-five.  
  
But now the days are short, Im in the  
Autumn of the year  
And now I think of my life as vintage  
Wine from fine old kegs  
From the brim to the dregs. it poured  
Sweet and clear. it was a very good year.

",0.4108102918,2
Aging,5,Android,Green Day,"Hey old man in woman's shoes  
I wonder if he knows I think he's crazy  
When he was young did he have dreams  
Of wearing woman's shoes and being crazy?  
  
It makes me wonder when I grow to be that age  
Will I be walking down the street begging for your spare change  
  
Or will I grow that old?  
Will I still be around?  
The way I carry on I'll end up  
Six feet underground  
And waste away...  
  
When the old man was in school  
Did the golden rule make him go crazy  
Or did he hide away from hopes  
Behind a smile and smoking dope  
It's crazy  
  
It seems so frightening  
Time passes by like lightning  
Before you know it you're struck down  
I always waste my time on my chemical emotions  
It keeps my head spinning around.

",0.3973354995,2
Aging,6,Everything In Moderation (Especially Moderation),NOFX,"Thirty nine, my hair should be parted not spiked and green  
My nights should end at ten and not six AM  
But it is and they don't  
I still get excited when the Adolescents play  
Wake up not knowing what I did last night  
Finding out and thinking that was cool, not sad  
  
I might be an adult but I'm still a minor at heart  
Okay, my liver is my senior part  
But that's a part you can trade in  
When your band has been a band longer than the Ramones  
And critics coin you ""the punk Rolling Stones""  
That's when you know this is for life

",0.3951382041,2
Aging,7,This Old House,Bob Seger,"This old house was once for dancing,  
This old house once filled with joy.  
With it's beauty so entrancing,  
Every little girl and boy.  
Now it's halls are filled with darkness.  
Its rooms are dusty, cold.  
This old house is growing so old.  
  
Take a walk into the ballroom,  
Now it hardly looks the same.  
Now it's chandelier is shattered,  
Only stillness here remains.  
Long ago there was the laughter  
Through the stories that were told.  
This old house has grown so old.  
  
Carefull of the stairs,  
Don't sit on the broken chair.  
Peole passing by  
Used to pause out in the square.  
Now they go on by,  
No one even stops to stare.  
It's so all alone,  
No one cares.  
  
They'll tear down this house come morning,  
Build a new one in it's place.  
Put an end to all it's glory,  
Put an end to all it's grace.  
And the sun will set when evening comes,  
Stars will fill the sky -  
And stars will fill the sky.

",0.3948814273,2
Aging,8,A Reminder,Radiohead,"If I get old  
I will not give in  
And if I do  
Remind me of this  
  
Remind me that  
Once I was free  
Once I was cool  
Once I was me  
  
And if I sit down  
And cross my arms  
Hold me to  
This song  
  
Knock me out  
Smash out my brains  
If I take a chair  
Start to talk shit  
  
If I get old  
Remind me of this  
The way that we kissed  
And I really meant it  
  
Whatever happens  
If we're still speaking  
Pick up the phone  
Play me this song

",0.3936827183,1
Aging,9,When I Grow Too Old To Dream,John McDermott,"When I grow too old to dream: to g  
  
We have been gay going our way  
Life has been beautiful we have been young  
After you've gone life will go on  
Like an old song that we've sung  
[Chorus:]  
When I grow too old to dream  
I'll have you to remember  
When I grow too old to dream  
Your love will live in my heart  
So kiss me my sweet and so let us part  
And when I grow too old to dream  
That kiss will live in my heart  
  
After you've gone life will go on  
Time will be tenderly melting our tears  
Yet will I find you inmy mind  
Beckoning over the years  
  
(repeat chorus)

",0.38931638,2
Aging,10,Old Joe,Widespread Panic,"Well, Old Joe, he moves slow  
He likes to look at things and paint pictures on his radio  
He says they make the songs look better.  
  
One day, Joe met a girl  
Sweet breathing thing  
Dancin' naked, nudey, in the winter snow  
Underneath her dozen sweaters  
  
And someday, somewhere  
Some things get hit by lighting  
And some things just don't  
Hope we live long and lucky  
  
At least one things for sure  
Or maybe it isn't.  
No matter where we are  
It's this life that we're livin' in  
  
At least one things for sure  
Or maybe it isn't.  
No matter where we are  
It's this life that we're livin' in  
  
And someday, somewhere  
Some things get hit by lighting  
And some things just don't  
Hope we live long and lucky

",0.3863736093,1
Lost,1,Lost,Morrissey,"Jet trails in the sky  
Leave one word behind  
A hand bangs into sand a name  
And we all understand  
  
Everybody's Lost  
But they're pretending they're not  
Lost  
Oh, lost  
  
Jet trails in the sky  
Leave one thought behind  
A hand bangs into sand a name  
And we all understand  
  
Everybody's Lost  
But they're pretending they're not  
Lost  
Oh, lost  
  
So if I see you  
And I tell you  
How I've watched you  
I'm just lost  
  
So if I see you  
And I tell you  
I've watched you  
Don't make fun of me later  
Cause I'm just Lost  
  
If I see you  
And I tell you  
How I've watched you  
Don't make fun of me later  
Cause I'm just lost  
  
If I see you  
And I tell you  
How I've watched you  
Don't make fun of me later  
Cause I'm just lost  
Lost lost lost lost lost lost

",0.4953391552,2
Lost,2,Lost On The River,Emmylou Harris,"Lost On The River, Dark Is The Night  
Just Like The Blind, Praying For Site  
Drifting Alone, Heart Filled With Fright  
I'm lost On The River The River Of Life  
Once Dear I Thought I Knew The Way  
That Was Before Old Sad Yesterday  
Words That You Said Cut Like A Knife  
I'm Lost On The River The River Of Life  
Out On This River Where Sorrow's Free  
Thinking Of You How My Heart Pleads  
Tomorrow You'll Be Another Man's Wife  
I'm Lost On The River The River Of Life  

",0.4313681722,2
Lost,3,Porcelain Heart,Opeth,"I, lost all I had (one April day)  
I, turned to my friends (nothing to see)  
I, wrote down a name (and read it twice)  
I, wallow in shame  
  
I, said that I love (eternal skis)  
I, cling to my past (like childish dreams)  
I, promised to stay (and dwell my grief)  
I, went far away  
  
I see red spilled 'neath my feet  
Lead me through wastelands of deceit  
Rest your head now, don't you cry  
Don't ever ask the reason why  
  
Kept inside our idle race  
Grow seven idols, false embrace  
Rest your head now don't you cry  
Don't ever ask the reason why

",0.4177774191,2
Lost,4,We Are Lost,Zornik,"I want to climb up in the sky with you  
To seize the stars and put them on your head  
I want to take you down  
Where the sun begins  
A journey on the clouds once again  
I wonder if I will ever see your face again  
And the rest of my opinion is of no importance  
Guess I have made a choice  
For us  
We are lost  
In this world  
We are lost  
In this time  
We are lost  
We decide  
We are lost  
We are lost, lost in our own world  
It doesn't even matter if you like it or not  
We are lost, lost in our own world  
It doesn't even matter if you're happy or not  
We are lost, lost in are own world  
It doesn't even matter if you like it or not  
We are lost, lost in our own world  
It doesn't even matter if you're happy or not

",0.404779613,2
Lost,5,I've Loved And Lost Again,Patsy Cline,"I've loved and lost again  
Oh, what a crazy world we're livin' in  
True love has no chance to win  
I've loved and lost again  
  
I ask you what chance have I  
When each love I meet just makes me cry  
He loves awhile then says goodbye  
I've loved and lost again  
  
[CHORUS:]  
To be true to one alone  
Don't seem to matter anymore  
They tell you you're out of style  
Unless you've had three or four  
  
[REPEAT FIRST VERSE]  
  
[REPEAT CHORUS]  
  
[REPEAT FIRST VERSE]

",0.4036725461,0
Lost,6,Lost In Florida,Tom T. Hall,"(Lost in Florida lost in Florida)  
Here's the ocean and here's the sand but I don't know where I am  
Here's a seashell and here's a fish here's a turtle and here's a wish  
If you find me take me home if they don't want me leave me alone  
If you find out they forgot me take me back to ole Sopchoppy  
(Lost in Florida lost in Florida)  
Here's an oyster and here's a clam but I don't know where I am  
Here's a gator and here's a bear but I don't worry and I don't care  
If you find me take me home...  
(Lost in Florida lost in Florida)  
Here's the skyline and here's the land but I don't know where I am  
Call me Bobby or call me Paul but don't call me north at all  
(Lost in Florida lost in Florida lost in Florida lost in Florida)

",0.4022041559,2
Lost,7,Plus Profond,Hooverphonic,"It enters your veins  
It enters your soul  
Tries to obsess you  
It looks for defaults  
Try not to lose, not to lose control  
Try not to lose, not to lose control  
  
It tries to destroy you  
It tries to tear you down  
Am I lost,  
Lost in your backyard?  
Feel the pain  
Yellow takes over  
Yellow takes over  
Yellow takes over  
  
Try not to lose, not to lose control  
Try not to lose, not to lose control  
Try not to lose, not to lose control  
Try not to lose, not to lose control  
  
It enters your veins  
it enters your soul  
Tries to obsess you  
it looks for defaults  
Try not to lose, not to lose control  
Try not to lose, not to lose control  
  
It tries to destroy you  
It tries to tear you down  
Am I lost,  
Lost in your backyard?  
Feel the pain  
Yellow takes over  
Yellow takes over  
Yellow takes over  
  
Try not to lose, not to lose control

",0.3989623189,1
Lost,8,Dirge For November,Opeth,"Lost, here is nowhere  
Searching home still  
Turning past me, all are gone  
Time is now  
  
The omen showed, took me away  
Preparations are done, this can't last  
The mere reflection brought disgust  
No ordeal to conquer, this firm slit  
  
It sheds upon the floor, dripping into a pool  
Grant me sleep, take me under  
Like the wings of a dove, folding around  
I fade into this tender care

",0.3971609473,1
Lost,9,Spectre,Radiohead,"I'm lost, I'm a ghost  
Dispossessed, taken host  
My hunger burns a bullet hole  
A spectre of my mortal soul  
These rumors and suspicion  
Anger is a poison  
The only truth that I could see  
Is when you put your lips to me  
Futures tricked by the past  
Spectre, how he laughs  
  
Fear puts a spell on us  
Always second-guessing love  
My hunger burns a bullet hole  
A spectre of my mortal soul  
The only truth that I can see  
Spectre has come for me

",0.3934132159,2
Lost,10,Lost April,Nat King Cole,"Lost April  
Where did you go?  
Like winter's snow  
I saw you vanish  
Lost April  
so soft and warm  
a memory not even time can vanish  
  
Lost April  
that taught me this  
a single kiss  
could lead to heaven  
but April had numbered days  
so when they passed  
love couldn't last  
I lost love and you and April too.  
  
strings  
  
so when they passed  
love couldn't last  
I lost love and you and April too.

",0.3930782676,2
Resilience,1,Rich,Marillion,"Reality is something that you rise above  
We don't see things as they are, we see them as we are  
Avoiding danger is no safer in the long run  
The fearful fall foul of fate as often as the reckless  
  
You don't need money to be rich anyhow  
Spending yourself is what it's all about  
  
No tears  
No lies  
No pain  
No doubt  
No darkness  
No confusion  
No loneliness, despair  
No more, no more  
It's all illusion  
  
If you have made mistakes  
There's always another chance for you  
You can start over again at any moment  
Any little time you choose  
  
Talk about failure  
To fall is not to fail  
Failure isn't about falling down  
Failure is staying down  
  
Energy makes energy anyhow  
Spend yourself and get rich right now  
  
No tears  
No lies  
No pain  
No doubt  
No darkness  
No confusion  
No loneliness, despair  
No way, no how  
It's all illusion  
  
Reality is something that you rise above  
We don't see things as they are, we see them as we are  
There's always another chance for you  
You can start over again  
Start over again  
Over again  
Any little time you choose  
Get rich right now

",0.4324027896,1
Resilience,2,Sleep When I'm Dead,Venom,"There's no one to save us, it's kill or be killed  
Living in a jungle you'll hunt with all your skills  
Waiting for a victim, your hunger must be fed  
Better see it coming or you will end up dead  
Taste the anger - I'm seeing red  
Feel the danger - Sleep when I'm dead  
There's no time for mercy, there's no need for sympathy  
Line of fire and chaos in a world of constant greed  
Don't let your guard down, they'll be on you in a flash  
Keep it locked and loaded, you're heading for a crash  
There's no second chances  
You're going full speed  
Headlong into danger  
Your habit needs a feed  
Can't put the brakes on your finished when you stop  
There's no tomorrow and yesterday is lost  
  
  

",0.4068263173,2
Resilience,3,Defensive Personalities,Death,"One mind divided into three, for every problem a personality  
Each one trying to protect, for the crisis a person they'll select  
With sorrow comes reassurance, with confusion there's ignorance  
  
Deny who they are, a fantasy gone gone too far  
  
Protecting the weak points of the mind  
Defensive personalities  
Violent one minute calm the next  
Defensive Personalities  
  
Passed down from generations, years of pain and complication  
Darkness was a punishment, memories time cannot mend  
Brutalized from the day of birth, to reality they can't return  
  
Existing in a world of three lives inside of one  
  
Protecting the weak points of the mind  
Defensive personalities  
Violent one minute calm the next  
Defensive Personalities

",0.4048154354,0
Resilience,4,This Is The Future,Owl City,"Wake up on your own  
And look around you 'cause you?re not alone  
Release your high hopes and they?ll survive  
'cause this is the future and you are alive  
  
Dive in and swim away  
From your loneliness and miserable days  
  
And when you wake up on your own  
Look around you 'cause you?re not alone  
Let your hopes go and they?ll survive  
'cause this is the future and you are alive  
?You?re headed home

",0.4021137357,2
Resilience,5,Carnival,Our Lady Peace,"You know you're not a strong man  
And you're just about to cry  
Hang on it's all right  
You worry about the future  
The sign said ""yoga class for cats""  
It's okay  
The dynamite is waiting  
They bankrupted the sky  
You're frustrated by the cracks in  
The pavement  
And every mother's back  
Once again  
The carnival closed down  
But if this world ever turns around  
You'll be there  
When everyone is sane you'll be there

",0.3972371817,2
Resilience,6,Iridescent,Linkin Park,"When you were standing in the wake of devastation  
When you were waiting on the edge of the unknown  
And with the cataclysm raining down, insides crying save me now  
You were there impossibly alone.  
  
Do you feel cold and lost in desperation  
You build up hope but failure's all you've known  
Remember all the sadness and frustration  
And let it go, let it go.  
  
And in the burst of light that blinded every angel  
As if the sky had blown the heavens into stars  
You felt the gravity of temper grace falling into empty space  
No one there to catch you in their arms  
  
Do you feel cold and lost in desperation  
You build up hope but failure's all you've known  
Remember all the sadness and frustration  
And let it go, let it go.  
  
Do you feel cold and lost in desperation  
You build up hope but failure's all you've known  
Remember all the sadness and frustration  
And let it go,  
  
Let it go  
Let it go  
Let it go  
Let it go  
  
Do you feel cold and lost in desperation  
You build up hope but failure's all you've known  
Remember all the sadness and frustration  
And let it go, let it go.

",0.3950266838,2
Resilience,7,Fictional Reality,Slayer,"Crisis feeds the lunacy  
All fear the new machine  
Consumed democracy returns a socialist regime  
  
It's laid to rest without a contest  
All hail the new incompetence  
Masking you see what to believe  
A drone in the world of anarchy  
  
Treachery, misery, violence, insanity  
Scavengers closing in  
Covering the truth again  
Castrate society  
Fictional reality  
  
Insecurity afraid of things you cannot see  
Words become the image of the enemy  
  
You can't dissect what was correct  
Vengeance based on how things were said  
Can't see your side conflicts with mine  
Frustrations lead to complete demise  
  
Treachery, misery, violence, insanity  
Scavengers closing in  
Covering the truth again  
Every trial conspiracy  
Compassion is the enemy  
Paralyze, criticize  
Breaking through the wall of lies  
  
Suicidal hierarchy racing in reverse  
Everything that's done today will be tomorrow's curse  
  
Screams in my head precede your death  
Can't hold the rage when the truth is shed  
Blind lead the bind line after line  
In a world too shallow to defy  
  
Treachery, misery, violence, insanity  
Scavengers closing in  
Covering the truth again  
Castrate society  
Fictional reality

",0.3888344169,1
Resilience,8,Rebellion,Linkin Park,"[Verse 1]  
I've seen the blood, I've seen the broken,  
The lost and the sights unseen.  
I want a flood, I want an ocean,  
To wash my confusion clean.  
I can't resolve this empty story,  
I can't repair the damage done.  
  
[Chorus]  
We are the fortunate ones,  
Who've never faced oppression's gun.  
We are the fortunate ones,  
Imitations of rebellion!  
  
[Verse 2]  
We act it out, we wear the colors,  
Confined by the things we own.  
We're not without, we're like each other,  
Pretending we're here alone.  
And far away, they burn their buildings  
Right in the face of the damage done.  
  
[Chorus]  
We are the fortunate ones,  
Who've never faced oppression's gun.  
We are the fortunate ones,  
Imitations of rebellion!  
  
[Bridge]  
Rebellion, rebellion,  
We lost before the start!  
Rebellion, rebellion,  
One by one we fall apart!  
We fall apart! We fall apart! We fall apart!  
  
[Chorus]  
We are the fortunate ones,  
Who've never faced oppression's gun.  
We are the fortunate ones,  
Imitations of, Imitations of...  
We are the fortunate ones,  
Who've never faced oppression's gun.  
We are the fortunate ones,  
Imitations of rebellion!  
Rebellion, rebellion, rebellion.

",0.3884916604,1
Resilience,9,3 Things,Jason Mraz,"There are three things I do when my life falls apart  
Number one I cry my eyes out and I dry up my heart  
Not until I do this will my new life start  
So that's the first thing that I do when my life falls apart.  
  
Oh the second thing I would do is I would close both of my eyes  
And sing the parts I knew of favorite songs up to the sky.  
I go where I know the love is centering that look inside  
Gathering new strength from sorrow,  
I'm glad to be alive.  
  
I keep it calm around me.  
I'm safe inside my storm.  
I'm seeing all is grounding.  
Cause on the ground you can't get no lower.  
No when you're grounded you can't get no lower.  
  
Yeah the third thing that I do now when my world caves in,  
Is I pause I take a breath and bow and I let that chapter end.  
I design my future bright not by where my life has been.  
And I try, try, try, try, try again.  
Yes I try, try, try, try, try again.

",0.3829256296,2
